Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
HIF3A,ENSG00000124440,0.118881877919047,0.147789269200213,0.0677140976698068,0.0244436979595277,pLoF,19046297011,19,46297011,
DARS2,ENSG00000117593,0.118930278803289,0.0654137119874912,0.527939452965935,-0.0199681901712154,pLoF,1173825103,1,173825103,
TXNDC12,ENSG00000117862,0.119025635835519,0.0720561659466655,0.170010629114052,0.0291259461629568,pLoF,1052020879,1,52020879,
MRAP2,ENSG00000135324,0.119060405844048,0.07071561979743,0.275319642350509,0.0355798268076305,pLoF,6084033601,6,84033601,
DCLK1,ENSG00000133083,0.119103899294284,0.25996574987921,0.0734901670471054,0.0711718482649056,pLoF,13035774427,13,35774427,
SLC25A33,ENSG00000171612,0.119106923709833,0.245320231824044,0.0669457725494149,0.029742413133535,pLoF,1009539610,1,9539610,
NRDC,ENSG00000078618,0.119164004445335,0.623551972191464,0.0649952312475222,0.00785247761871644,pLoF,1051784193,1,51784193,
NR0B2,ENSG00000131910,0.119282424657428,0.0721595098167779,0.167907919287235,-0.0339680251224363,pLoF,1026911749,1,26911749,
TNFRSF25,ENSG00000215788,0.119298561142294,0.0672372643060865,0.985911347495076,-0.0432671937389221,pLoF,1006457112,1,6457112,
THTPA,ENSG00000259431,0.119475159925543,0.0688432910968224,0.752689509867669,-0.0427517839874592,pLoF,14023556659,14,23556659,
CCNI,ENSG00000118816,0.119526860369287,0.0696456160317102,0.174534545337224,0.0485904109297817,pLoF,4077048165,4,77048165,
SLC2A13,ENSG00000151229,0.11955489175134,0.109005463636603,0.0751623583237709,0.0739806130545376,pLoF,12039759974,12,39759974,
SAAL1,ENSG00000166788,0.119726795652584,0.0733753124893112,0.210762166453948,0.0135105675789195,pLoF,11018080379,11,18080379,
IFNL1,ENSG00000182393,0.119764070945259,0.082093080730661,0.192654175086664,-0.0242633033740043,pLoF,19039296323,19,39296323,
DENR,ENSG00000139726,0.119821285910702,0.115208659513041,0.0737479036019955,0.0718889560463796,pLoF,12122753648,12,122753648,
FLT1,ENSG00000102755,0.119903103395363,0.0649318175462456,0.999795080705832,-0.0431713451026176,pLoF,13028303116,13,28303116,
AC002996.1,ENSG00000257767,0.119938006795433,0.0715475502178303,0.703784474559095,-0.0342716660178405,pLoF,12111748933,12,111748933,
SSX1,ENSG00000126752,0.119977430708806,0.0668191285755978,0.784876081640002,-0.00744883011569166,pLoF,23048257171,X,48257171,
CHD1L,ENSG00000131778,0.120189696723123,0.0705719773694102,0.145243357359586,0.00720022974762565,pLoF,1147242588,1,147242588,
ASB8,ENSG00000177981,0.120275025765168,0.100098335727153,0.0787785776027592,0.0141874852798902,pLoF,12048142791,12,48142791,
DDX43,ENSG00000080007,0.120319135848413,0.26769491650597,0.0691612356853698,0.0127457645596374,pLoF,6073394774,6,73394774,
AMMECR1L,ENSG00000144233,0.120330555011341,0.202785008300979,0.077946044979623,0.0859047281710256,pLoF,2127857741,2,127857741,
NAGLU,ENSG00000108784,0.120347287953544,0.0810576212551939,0.0954741686589072,-0.0192505904564414,pLoF,17042533562,17,42533562,
SLAMF8,ENSG00000158714,0.120641409030102,0.0860322822951285,0.0881239912653939,0.0133456776241681,pLoF,1159826799,1,159826799,
DNAJB5,ENSG00000137094,0.120680746884084,0.141040256074765,0.070807635958002,0.0665442837991799,pLoF,9034989557,9,34989557,
ATP6V1G3,ENSG00000151418,0.120814039106779,0.0730946856564343,0.160156706747546,0.0656585660606217,pLoF,1198523342,1,198523342,
MRPL3,ENSG00000114686,0.120858296372985,0.405911477079892,0.0669310684659337,0.0107322550433309,pLoF,3131462645,3,131462645,
PLA2G15,ENSG00000103066,0.120888490553775,0.086449693053664,0.0861734383583103,0.0248660194960178,pLoF,16068245323,16,68245323,
FAM71C,ENSG00000180219,0.121001486473405,0.0977832037363482,0.087300654357969,-0.0111121335656091,pLoF,12099648060,12,99648060,
DIPK2A,ENSG00000181744,0.121077176472949,0.094065781005686,0.098146330709342,0.0415940724719551,pLoF,3143972236,3,143972236,
RPE,ENSG00000197713,0.121201410414776,0.0920124071461688,0.183878779806472,-0.021855793905692,pLoF,2210002488,2,210002488,
DEFB135,ENSG00000205883,0.121337057361932,0.0747972934801604,0.134078449669593,-0.0266117050515365,pLoF,8011982232,8,11982232,
ANTXR1,ENSG00000169604,0.121427199301865,0.23834166108673,0.0681489204495117,0.0467236923067605,pLoF,2069013381,2,69013381,
SEPTIN14,ENSG00000154997,0.121458173694272,0.0843079197538236,0.095276056249352,0.0204959389404719,pLoF,7055795880,7,55795880,
NPM2,ENSG00000158806,0.121512010237137,0.0683849452638002,0.568061980784216,0.026834414318745,pLoF,8022025151,8,22025151,
GSTZ1,ENSG00000100577,0.121568278867024,0.0726862582627514,0.617455092883067,-0.0266155292982825,pLoF,14077320282,14,77320282,
CARD18,ENSG00000255501,0.121594021070072,0.074036714196055,0.164072620124157,0.0482210481556945,pLoF,11105138727,11,105138727,
KIAA0825,ENSG00000185261,0.121813999410456,0.746664421112795,0.0759417474583656,0.00284827906470541,pLoF,5094519209,5,94519209,
PTPRH,ENSG00000080031,0.121908307829239,0.076531918615335,0.215165614263089,0.00583166755567031,pLoF,19055178090,19,55178090,
AL603832.3,ENSG00000271810,0.121919029314446,0.262242394316875,0.0916485160807294,-0.00954776623155865,pLoF,1112697940,1,112697940,
CCDC85C,ENSG00000205476,0.121966118235424,0.0728962824468015,0.484570834666196,-0.0433668714367244,pLoF,14099495419,14,99495419,
VPS13C,ENSG00000129003,0.122061113480758,0.736594170257343,0.0720987172020113,-0.00124827578154586,pLoF,15061854399,15,61854399,
LEMD3,ENSG00000174106,0.122067619120056,0.101354061396419,0.0865848811877431,0.0479179600538829,pLoF,12065169503,12,65169503,
TCIM,ENSG00000176907,0.122072512256588,0.10510221385329,0.191038396103388,0.0180617772126641,pLoF,8040153471,8,40153471,
IKBKB,ENSG00000104365,0.122096629766036,0.0674335395032392,0.999996396010707,-0.0427992440584069,pLoF,8042271353,8,42271353,
ASPHD1,ENSG00000174939,0.122399893812027,0.86703704658198,0.0715993093224799,0.00355073825644218,pLoF,16029895496,16,29895496,
DDI2,ENSG00000197312,0.122498242661041,0.218923639194618,0.0779511038538523,0.0814531637459152,pLoF,1015617575,1,15617575,
CCDC171,ENSG00000164989,0.122506360750757,0.0660322136467767,0.992404345759721,-0.010427364082124,pLoF,9015564037,9,15564037,
TBKBP1,ENSG00000198933,0.122580737535476,0.236455825251938,0.0763397593991473,0.012800455802559,pLoF,17047696057,17,47696057,
DPH5,ENSG00000117543,0.12258604480067,0.0775890045156168,0.246821087035817,-0.043430459139641,pLoF,1100990344,1,100990344,
OR51E1,ENSG00000180785,0.122689788903042,0.106081653084321,0.110156318446389,0.00920385203954185,pLoF,11004639704,11,4639704,
LATS2,ENSG00000150457,0.122783842946263,0.071124259265928,0.642518365546627,-0.0378696580025836,pLoF,13020974774,13,20974774,
CCDC178,ENSG00000166960,0.122812472248152,0.101274467602658,0.0817157118534875,-0.0224335668810733,pLoF,18032937970,18,32937970,
P2RY1,ENSG00000169860,0.122968111120557,0.275048100784288,0.0697446464070107,0.0273627441875928,pLoF,3152835693,3,152835693,
CEP43,ENSG00000213066,0.123026267817891,0.249105811681471,0.0763539670993589,0.0702288886695976,pLoF,6166999345,6,166999345,
ICAM1,ENSG00000090339,0.12309830326312,0.490164563532139,0.0705947924267614,0.0132034152259275,pLoF,19010271101,19,10271101,
BAZ1B,ENSG00000009954,0.123220745505374,0.0736477314524381,0.451855094563574,-0.0425025542297347,pLoF,7073435411,7,73435411,
TBCC,ENSG00000124659,0.123229503211464,0.0736222407868916,0.14890276923914,0.0355200698687272,pLoF,6042744955,6,42744955,
MFSD1,ENSG00000118855,0.123272371508193,0.22083163435045,0.0726183680856911,0.00939269106685157,pLoF,3158801921,3,158801921,
STK25,ENSG00000115694,0.123382700982989,0.250065682363139,0.0672473545060649,0.0185780254205946,pLoF,2241489927,2,241489927,
OR4A47,ENSG00000237388,0.123426992702143,0.0700137621303484,0.54939009977357,-0.0206482331364562,pLoF,11048488760,11,48488760,
CEBPZ,ENSG00000115816,0.123565980799579,0.0656576685982666,0.384282422848645,-0.0196070972675786,pLoF,2037201783,2,37201783,
STKLD1,ENSG00000198870,0.123591462061049,0.0725823242710629,0.580818275496346,-0.0130193137518303,pLoF,9133372516,9,133372516,
LMAN1L,ENSG00000140506,0.123651885169343,0.0910347465780625,0.14378262073121,0.00538289278556867,pLoF,15074812760,15,74812760,
CREBBP,ENSG00000005339,0.123705470194026,0.213786689124129,0.0712929679472074,0.0504145445841621,pLoF,16003727558,16,3727558,
TARS3,ENSG00000185418,0.123706382507503,0.780725889815788,0.0674373324030467,-0.00278053242742415,pLoF,15101649937,15,101649937,
SULT1E1,ENSG00000109193,0.123845042529545,0.228440442530042,0.0769810309288601,0.0216929159352599,pLoF,4069841987,4,69841987,
DEFB4B,ENSG00000177257,0.123874884994306,0.139725599421486,0.091779890143559,0.110863966763316,pLoF,8007414785,8,7414785,
KCNF1,ENSG00000162975,0.123882879009449,0.0789590718025368,0.126598965942665,0.0642797940878639,pLoF,2010912337,2,10912337,
GOLGA2,ENSG00000167110,0.123885995958233,0.0667305474501168,0.999999944515777,-0.0432198621667443,pLoF,9128250830,9,128250830,
PPP6R2,ENSG00000100239,0.123935149860294,0.0900092856685634,0.109886750630455,0.0271007040591398,pLoF,22050393309,22,50393309,
IAH1,ENSG00000134330,0.124030816760489,0.308532544155741,0.0692331172628602,0.0132640587205611,pLoF,2009471343,2,9471343,
TOMM70,ENSG00000154174,0.124175588075784,0.108732208580491,0.0797392860326367,0.0547944426168466,pLoF,3100365427,3,100365427,
DEFB125,ENSG00000178591,0.124220874337431,0.12865740961782,0.0751505171452754,0.0196783018527628,pLoF,20000087631,20,87631,
FBXW10,ENSG00000171931,0.124253711074352,0.555397578727334,0.0721447800601137,-0.00223386443660052,pLoF,17018744102,17,18744102,
SEPTIN1,ENSG00000180096,0.124562579486499,0.525852752159787,0.0717686178704838,0.0090953476430739,pLoF,16030374733,16,30374733,
LY6G5C,ENSG00000204428,0.124627706861094,0.208445539297089,0.0807608904911959,0.0843348834815042,pLoF,6031671762,6,31671762,
PARP6,ENSG00000137817,0.12470306092465,0.369150252914384,0.068324225631742,0.0328791526515061,pLoF,15072241427,15,72241427,
EDNRB,ENSG00000136160,0.124716934983902,0.258019790939417,0.07019482587339,0.0254300146282151,pLoF,13077896344,13,77896344,
MATR3,ENSG00000280987,0.124783483316388,0.296643963341133,0.0825844990868545,0.0639485442454569,pLoF,5139293903,5,139293903,
GNAZ,ENSG00000128266,0.12480185467391,0.289575245110584,0.0759244141188917,0.0651133321656601,pLoF,22023095595,22,23095595,
ENPP6,ENSG00000164303,0.124877226522133,0.0745068514677423,0.135320685550773,-0.0340907777528167,pLoF,4184091097,4,184091097,
UFSP1,ENSG00000176125,0.12488187210179,0.156458103837612,0.0855994875628072,0.112020532135737,pLoF,7100883976,7,100883976,
MCAT,ENSG00000100294,0.124996325422633,0.0728971799844633,0.561504775965728,-0.0340481601564033,pLoF,22043127622,22,43127622,
PTBP1,ENSG00000011304,0.125014545722251,0.324931464237425,0.0754729825288418,0.0557384115337663,pLoF,19000797368,19,797368,
CENPJ,ENSG00000151849,0.125076302965308,0.960796090696271,0.065637233387096,0.000239461791508345,pLoF,13024879146,13,24879146,
IGF2BP2,ENSG00000073792,0.12508981897932,0.100073118134538,0.0938399631278598,0.0473352746735005,pLoF,3185645499,3,185645499,
MRPL11,ENSG00000174547,0.125092406683796,0.0899575189808013,0.0905288428473094,0.036144028804783,pLoF,11066435959,11,66435959,
SFT2D1,ENSG00000198818,0.125167140227525,0.854140433449467,0.0780961185905437,-0.00219834807170654,pLoF,6166320143,6,166320143,
HPCAL1,ENSG00000115756,0.125230149656861,0.30271737593989,0.0758655409884486,0.062485706981816,pLoF,2010419652,2,10419652,
ZNF790,ENSG00000197863,0.125353871020482,0.126035187786634,0.0767576853119546,0.0687534698698635,pLoF,19036818342,19,36818342,
MOCS1,ENSG00000124615,0.125432069733671,0.859631965532127,0.0707651896304109,-0.00229086866311233,pLoF,6039899971,6,39899971,
VSNL1,ENSG00000163032,0.125441077650797,0.159794098256094,0.0860446041400857,0.101466453568403,pLoF,2017591974,2,17591974,
AC010531.1,ENSG00000131152,0.125441566984416,0.0748294009671199,0.210357374308929,0.0260490638414198,pLoF,16087302976,16,87302976,
HES1,ENSG00000114315,0.125488646363392,0.323755508971917,0.0760174664655351,0.0590541941704481,pLoF,3194136364,3,194136364,
FDFT1,ENSG00000079459,0.125492631813088,0.938734906980467,0.0696935677281124,0.000599465656349826,pLoF,8011808418,8,11808418,
SLC17A2,ENSG00000112337,0.125526818533511,0.0731183588152294,0.863415996207505,-0.0192332813599664,pLoF,6025913233,6,25913233,
LRRC75A,ENSG00000181350,0.125583686306332,0.0917311640191233,0.105538341092234,0.0300629805258121,pLoF,17016436749,17,16436749,
NR1D1,ENSG00000126368,0.125662984588304,0.163260102636302,0.0701815509006839,0.0449769048257895,pLoF,17040088116,17,40088116,
ALDH1A2,ENSG00000128918,0.125763275115755,0.118570196240437,0.0806467652616237,0.0433167389577583,pLoF,15057955127,15,57955127,
CDH16,ENSG00000166589,0.125793374440551,0.0716651029858915,0.191549421452972,-0.0141643734459555,pLoF,16066908343,16,66908343,
DCXR,ENSG00000169738,0.125814013747395,0.632868291557085,0.0724983900666261,0.00492450800375324,pLoF,17082030859,17,82030859,
MYO19,ENSG00000278259,0.12583590242501,0.0699479564334284,0.44383946719453,0.0082690620596507,pLoF,17036492751,17,36492751,
MAL,ENSG00000172005,0.125906019198209,0.259345096240327,0.0833156995528268,0.0299526477332683,pLoF,2095025739,2,95025739,
PCDHB8,ENSG00000120322,0.12592861214649,0.153047050495311,0.0890694211396315,0.116349770489023,pLoF,5141172793,5,141172793,
PAXX,ENSG00000148362,0.126025018586366,0.0759639673312915,0.170994451069604,-0.0214028900803625,pLoF,9136992440,9,136992440,
TAPT1,ENSG00000169762,0.126030286732765,0.13406125070496,0.0752860398611742,0.0411803079310901,pLoF,4016163268,4,16163268,
NPRL2,ENSG00000114388,0.126106818109978,0.171046694384873,0.0697813308072563,0.045099786923208,pLoF,3050342331,3,50342331,
FCHO2,ENSG00000157107,0.126202040794216,0.0754452708410558,0.163619249089676,0.0654294825749258,pLoF,5072955971,5,72955971,
CNTROB,ENSG00000170037,0.126338508375729,0.0706378231531488,0.357644427792485,0.0167178860645975,pLoF,17007927287,17,7927287,
TDRD5,ENSG00000162782,0.126345333080292,0.0719741389987976,0.186575228441148,-0.0297963879374156,pLoF,1179592551,1,179592551,
SLC2A9,ENSG00000109667,0.126382865274846,0.208516042972263,0.0698452782780369,0.0222704587549802,pLoF,4009826319,4,9826319,
KIAA0232,ENSG00000170871,0.126394862899513,0.158564207265241,0.0715450639887747,0.0295536943152086,pLoF,4006824415,4,6824415,
RAB4B,ENSG00000167578,0.126414901876729,0.147573148764992,0.0737503348526451,0.0390710092121976,pLoF,19040775412,19,40775412,
FAM107B,ENSG00000065809,0.126441650883367,0.0938264207952688,0.104343982172945,0.0484056216711423,pLoF,10014521139,10,14521139,
PPP2R2B,ENSG00000156475,0.126488583989164,0.161533241220888,0.0729739104976884,0.0598149201631492,pLoF,5146589869,5,146589869,
PSD3,ENSG00000156011,0.126532533411399,0.0855164458023824,0.110038005759167,0.03032935985393,pLoF,8018535691,8,18535691,
PCGF5,ENSG00000180628,0.126543838915714,0.077579823619683,0.174571896872883,0.0529217916814203,pLoF,10091222856,10,91222856,
TBC1D26,ENSG00000214946,0.126556369718541,0.0714294944907575,0.951978795107478,-0.0427236956583598,pLoF,17015735300,17,15735300,
GABRA5,ENSG00000186297,0.126827184243558,0.261865164153335,0.0715985540014734,0.0289569989461062,pLoF,15026869236,15,26869236,
GPN1,ENSG00000198522,0.126839477263945,0.148697820867527,0.0761825311085363,0.0212456520210078,pLoF,2027626921,2,27626921,
NHSL1,ENSG00000135540,0.12686117901426,0.0733558753909201,0.819573015089572,-0.0245926415344796,pLoF,6138423966,6,138423966,
LRRC3C,ENSG00000204913,0.127030325524866,0.647417755766958,0.0869023887840605,0.00473129126374777,pLoF,17039939282,17,39939282,
UFL1,ENSG00000014123,0.127041479916224,0.0700240996796739,0.698623483208254,0.0155618083002178,pLoF,6096521761,6,96521761,
DCP1A,ENSG00000272886,0.127054617075546,0.0983794420242086,0.100106128631995,0.0481556276468372,pLoF,3053287548,3,53287548,
BOC,ENSG00000144857,0.127080043555799,0.0701759646491532,0.951607848361697,-0.021401976213182,pLoF,3113249747,3,113249747,
RAB9A,ENSG00000123595,0.127109400675355,0.138408639526,0.0955975987352723,0.056023723764608,pLoF,23013708678,X,13708678,
RORC,ENSG00000143365,0.127222230685779,0.123240670195571,0.137329255944843,0.00578389436577142,pLoF,1151801071,1,151801071,
TERF2,ENSG00000132604,0.127262699079879,0.175122501442446,0.0731409065784899,0.0573005188935224,pLoF,16069351470,16,69351470,
TFE3,ENSG00000068323,0.127274881534136,0.251704795613993,0.0818830938836353,0.0372094101575408,pLoF,23049030091,X,49030091,
SSR1,ENSG00000124783,0.127316757732587,0.117492190102321,0.0789845080036058,0.0713157790962976,pLoF,6007289791,6,7289791,
NRSN1,ENSG00000152954,0.127389665065285,0.306430835005146,0.0778642232821152,-0.0185626099903403,pLoF,6024134263,6,24134263,
TRIM49B,ENSG00000182053,0.127475302552069,0.379933873986595,0.0772130147258003,-0.0135110110986549,pLoF,11049031447,11,49031447,
MSANTD4,ENSG00000170903,0.127490633273852,0.112178016967952,0.0834331547998838,0.0442560512515638,pLoF,11106009461,11,106009461,
NFIA,ENSG00000162599,0.127608882561336,0.0824402214491182,0.151678512742669,0.0543483221046939,pLoF,1061077538,1,61077538,
TAF11,ENSG00000064995,0.127615065563837,0.153024383070115,0.0738803020125501,0.0465939334322963,pLoF,6034872451,6,34872451,
TRIM63,ENSG00000158022,0.12768659896498,0.653413084177464,0.0763791463474747,0.00322701188737779,pLoF,1026046302,1,26046302,
DGAT2,ENSG00000062282,0.12771187011731,0.234740041010255,0.094398572570276,0.00877323691563821,pLoF,11075768861,11,75768861,
HIRIP3,ENSG00000149929,0.127757528439372,0.112267074967011,0.0838184871135905,0.016485408711781,pLoF,16029987333,16,29987333,
EEF1A1,ENSG00000156508,0.128043069646584,0.179327668054691,0.0882594978483353,0.102543348456107,pLoF,6073517796,6,73517796,
NT5C,ENSG00000125458,0.128102212267224,0.816713044405821,0.0837056067317044,0.00253006699325289,pLoF,17075128544,17,75128544,
SF3A1,ENSG00000099995,0.128315771871703,0.281084408822349,0.0718642041728692,0.0416587499038644,pLoF,22030326943,22,30326943,
TGDS,ENSG00000088451,0.128323504483904,0.070733477706864,0.233633428490755,0.0249409187596009,pLoF,13094574753,13,94574753,
HIVEP1,ENSG00000095951,0.128381307730969,0.103888007500198,0.0930712144584162,0.0330310961251508,pLoF,6012015572,6,12015572,
ZNF608,ENSG00000168916,0.128382950453843,0.178266858706967,0.0737083619385667,0.0566204958261835,pLoF,5124637826,5,124637826,
EPHA6,ENSG00000080224,0.128581790186472,0.253815434601688,0.0772914509214045,0.0241797476997429,pLoF,3096814529,3,96814529,
LPCAT2,ENSG00000087253,0.128591018874872,0.0726088023823803,0.257217657784444,0.0239391872890478,pLoF,16055505285,16,55505285,
ACOX2,ENSG00000168306,0.128691979350595,0.150983653335875,0.102852202763674,0.00528333460061398,pLoF,3058500913,3,58500913,
DAPK1,ENSG00000196730,0.128701368775832,0.0714575647184709,0.970439279466221,-0.033982062722879,pLoF,9087499019,9,87499019,
ABCC9,ENSG00000069431,0.128703842867919,0.924785618779664,0.0712981360330508,-0.000793945100886109,pLoF,12021800939,12,21800939,
ZNF585B,ENSG00000245680,0.128753429161341,0.0862410746359199,0.18120034143579,-0.0427329250391457,pLoF,19037185102,19,37185102,
PTGER1,ENSG00000160951,0.128755071442629,0.0730407456537867,0.947738932066553,-0.0429373309332442,pLoF,19014467517,19,14467517,
FBXL4,ENSG00000112234,0.1287845320632,0.0771375217603838,0.331306852671697,0.0135247803529843,pLoF,6098874205,6,98874205,
PSMC2,ENSG00000161057,0.128994116019756,0.251120297427239,0.0805377714820781,0.0734922427582355,pLoF,7103341708,7,103341708,
HOXC10,ENSG00000180818,0.129022408514957,0.0943176678014243,0.09183639052524,0.0355165612560522,pLoF,12053985175,12,53985175,
ZUP1,ENSG00000153975,0.129059707982905,0.581510565133825,0.0695671938125269,0.00800684289021913,pLoF,6116632158,6,116632158,
POMK,ENSG00000185900,0.129211550792083,0.259402288834003,0.0785016284414628,0.0138167662387905,pLoF,8043103455,8,43103455,
TIGD6,ENSG00000164296,0.129293193916409,0.0866679063813381,0.112491244817419,0.0292305421027921,pLoF,5149994694,5,149994694,
MUCL3,ENSG00000168631,0.129302618934982,0.09596898459223,0.104180172107199,0.0132699401260615,pLoF,6030940905,6,30940905,
DVL1,ENSG00000107404,0.129597841796365,0.329662029274329,0.0733339623845102,0.0145587131123218,pLoF,1001331236,1,1331236,
YKT6,ENSG00000106636,0.129719293520596,0.251115051342468,0.0823031635646263,0.0737804384481969,pLoF,7044201057,7,44201057,
MYLK4,ENSG00000145949,0.129722684070472,0.0760587042879474,0.207978651233252,0.013562020280881,pLoF,6002671245,6,2671245,
KSR2,ENSG00000171435,0.129789361928913,0.141952127725457,0.0767215940370244,0.0404494355887182,pLoF,12117469562,12,117469562,
COL24A1,ENSG00000171502,0.129824181151446,0.0747828154433419,0.189090126540422,0.016107122839452,pLoF,1085730465,1,85730465,
PARP12,ENSG00000059378,0.129915937648793,0.0744184813579912,0.188121273121658,-0.0210993430716477,pLoF,7140019949,7,140019949,
ATP10A,ENSG00000206190,0.129939333398152,0.155411330673596,0.0752210214972525,0.0130144718427445,pLoF,15025679265,15,25679265,
ZNF654,ENSG00000175105,0.130058403834435,0.0973635149489522,0.234859811838648,-0.0249379105865249,pLoF,3088055411,3,88055411,
CCNL2,ENSG00000221978,0.13013199913194,0.0704215649019594,0.999982486013685,-0.0429913846723506,pLoF,1001387166,1,1387166,
CATSPER3,ENSG00000152705,0.130137826032634,0.113243212879593,0.0844431904020718,0.0557526649976847,pLoF,5134967954,5,134967954,
PAGE2,ENSG00000234068,0.13029160126254,0.310615236174241,0.0824311515299303,0.0273575894419701,pLoF,23055089992,X,55089992,
CTSW,ENSG00000172543,0.130304636382356,0.108486986399419,0.150563931232546,-0.00554992364078082,pLoF,11065879788,11,65879788,
GFPT1,ENSG00000198380,0.130383841916043,0.737499083126762,0.0724237508602179,0.00824298359119885,pLoF,2069326166,2,69326166,
IL1R1,ENSG00000115594,0.130393499732165,0.244837384450359,0.076159991374345,0.0378087991261376,pLoF,2102157688,2,102157688,
KCNK18,ENSG00000186795,0.130520386903838,0.253119174300504,0.0823078425041355,0.072801272478191,pLoF,10117197436,10,117197436,
SNRPA,ENSG00000077312,0.130563850109011,0.0802155933994814,0.380465448415572,-0.043173358662605,pLoF,19040749395,19,40749395,
KRCC1,ENSG00000172086,0.130783126897337,0.0855290709728831,0.121433060139945,0.045374452954294,pLoF,2088027715,2,88027715,
ZNF286A,ENSG00000187607,0.130812153135498,0.123482813706339,0.0835187102482945,0.0239755601006276,pLoF,17015701087,17,15701087,
SPDYC,ENSG00000204710,0.130871126559835,0.907614349869061,0.0753059487450648,0.00212796086095001,pLoF,11065170130,11,65170130,
DBF4,ENSG00000006634,0.130987689337012,0.631080726832039,0.0717826571708133,0.0093941161471483,pLoF,7087876642,7,87876642,
ACTL6A,ENSG00000136518,0.131095272014811,0.0969473975632984,0.0958469710355294,0.078965290536306,pLoF,3179562978,3,179562978,
ZDHHC8,ENSG00000099904,0.131103127725756,0.193489732744256,0.0729880715227932,0.0301247389939914,pLoF,22020126952,22,20126952,
PAK1IP1,ENSG00000111845,0.131146167738215,0.92508824640695,0.0762718529126094,0.00186934505792234,pLoF,6010694955,6,10694955,
NDFIP1,ENSG00000131507,0.131237455221616,0.131541671280102,0.0796743307775299,0.067507658269166,pLoF,5142108886,5,142108886,
RNF149,ENSG00000163162,0.131463376978441,0.907286771878326,0.0763455665446122,-0.00200245957461889,pLoF,2101272890,2,101272890,
SEMA3B,ENSG00000012171,0.131574605229046,0.178900309610799,0.0783311221962619,-0.00832434029856911,pLoF,3050269215,3,50269215,
CMPK1,ENSG00000162368,0.131629536640001,0.129138616621365,0.0855890333277833,0.0282736892393011,pLoF,1047333852,1,47333852,
FANCG,ENSG00000221829,0.131683542760781,0.0790812865110608,0.157842905173458,0.0168901935750351,pLoF,9035071630,9,35071630,
CASS4,ENSG00000087589,0.131802893618217,0.0755166946509903,0.544339318178148,-0.0338470982111853,pLoF,20056412378,20,56412378,
KHDRBS2,ENSG00000112232,0.131828052185846,0.160467048915797,0.0754157357000446,0.0341261343421038,pLoF,6061680943,6,61680943,
IL13RA2,ENSG00000123496,0.131854663633132,0.324084686030029,0.0821604980189485,0.0310897621660554,pLoF,23115005254,X,115005254,
NFYA,ENSG00000001167,0.131958672190498,0.0783289019093215,0.639843793251297,-0.0430468333353595,pLoF,6041068837,6,41068837,
OARD1,ENSG00000124596,0.132001056973111,0.112486167275776,0.154187758213206,0.00784995518998793,pLoF,6041061250,6,41061250,
IRS4,ENSG00000133124,0.132197522969913,0.103770043796022,0.0976835267013396,0.029364167414685,pLoF,23108732484,X,108732484,
GPR176,ENSG00000166073,0.132277650295311,0.139756552114447,0.079473409042478,0.0379562798177941,pLoF,15039801074,15,39801074,
CACUL1,ENSG00000151893,0.132284259344649,0.254540175380458,0.0724617298346327,0.0344709390314263,pLoF,10118686085,10,118686085,
PAN2,ENSG00000135473,0.132294170752271,0.177908409500977,0.0737999261494746,0.0207082813518559,pLoF,12056311228,12,56311228,
DEPDC5,ENSG00000100150,0.132303495087124,0.0753284326404965,1,-0.0226041437600979,pLoF,22031754825,22,31754825,
RNASE6,ENSG00000169413,0.132387450923445,0.0906382440664004,0.208104491170627,-0.0429109942376868,pLoF,14020781643,14,20781643,
R3HDM2,ENSG00000179912,0.132410868173875,0.213384081347893,0.0716193698374404,0.0320974827462031,pLoF,12057254776,12,57254776,
ABCE1,ENSG00000164163,0.132414427854263,0.137232613882413,0.0791219981091442,0.0504582268198729,pLoF,4145095883,4,145095883,
C1orf226,ENSG00000239887,0.132537378440509,0.705740193768244,0.0771339082573884,0.00836616631429057,pLoF,1162373960,1,162373960,
SHISAL1,ENSG00000138944,0.13302307961679,0.125334371362099,0.0869863306733581,0.0393823216127075,pLoF,22044285341,22,44285341,
NOTUM,ENSG00000185269,0.13313874831833,0.268094220811441,0.0816987321501306,0.0183286342962491,pLoF,17081952898,17,81952898,
BFAR,ENSG00000103429,0.133231597952508,0.0753229482660849,0.948877179056133,-0.029549667063498,pLoF,16014628158,16,14628158,
TMEM63B,ENSG00000137216,0.133420989383322,0.0876733251324751,0.132723371257714,0.0428431390273089,pLoF,6044132171,6,44132171,
AREG,ENSG00000109321,0.133421372266249,0.0996544804505792,0.098852883617337,0.0313065817723066,pLoF,4074445156,4,74445156,
SKIV2L,ENSG00000204351,0.133439828822308,0.224612785715662,0.0796236242360499,-0.00474224371208535,pLoF,6031954176,6,31954176,
LGI4,ENSG00000153902,0.133460486670837,0.0870179684984304,0.154889316109745,0.0186493290981115,pLoF,19035120996,19,35120996,
NUDT5,ENSG00000165609,0.133539951634886,0.238177360392037,0.0788472925933974,0.0373051839456707,pLoF,10012160868,10,12160868,
PRKAB2,ENSG00000131791,0.13358835575883,0.246297521547332,0.0790854954759437,0.0230822964520836,pLoF,1147159502,1,147159502,
