Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
CAP2,ENSG00000112186,0.263170806245319,0.169652047486821,0.592916315595444,-0.00286476514068534,synonymous,6017421481,6,17421481,
HOOK3,ENSG00000168172,0.263334537471951,0.183521774071189,0.450838169958244,0.00393186215974295,synonymous,8042897048,8,42897048,
AL358113.1,ENSG00000285130,0.263355283942259,0.484429016175173,0.155161834242523,0.00146213863568341,synonymous,9069035698,9,69035698,
ZNF343,ENSG00000088876,0.263392998671231,0.657228602877108,0.150409555640379,0.00209049989002692,synonymous,20002483055,20,2483055,
ATG2A,ENSG00000110046,0.263421829628309,0.149630267500352,0.560683882860901,0.0025148824962582,synonymous,11064894884,11,64894884,
WNT6,ENSG00000115596,0.263458550143829,0.26487821166878,0.197768661621988,0.0030641874895341,synonymous,2218859935,2,218859935,
FSBP,ENSG00000265817,0.263500055361609,0.156305635670925,0.41072530404653,-0.0116279196253548,synonymous,8094427642,8,94427642,
ELAPOR2,ENSG00000164659,0.263500581320798,0.711936524077192,0.149189513403798,-0.00150188031607652,synonymous,7086880438,7,86880438,
SLC9B2,ENSG00000164038,0.263502302564158,0.1580123130543,0.209317576012165,-0.00806465982399499,synonymous,4103019502,4,103019502,
GPR84,ENSG00000139572,0.263521084457868,0.508123246095287,0.157761667589567,-0.0034883207113755,synonymous,12054362624,12,54362624,
EXOC1,ENSG00000090989,0.263534308782339,0.162554954473958,0.248908511327769,0.00491772706126698,synonymous,4055858217,4,55858217,
CWC22,ENSG00000163510,0.263565730199939,0.346387777127808,0.150895055073079,-0.00428321471088311,synonymous,2179945095,2,179945095,
ADCY7,ENSG00000121281,0.263676577061907,0.156136817193113,0.245700297598246,-0.00290626000113749,synonymous,16050288068,16,50288068,
CLRN1,ENSG00000163646,0.263701608303963,0.1640980942472,0.721488464252571,-0.00618455530363871,synonymous,3150927939,3,150927939,
EXPH5,ENSG00000110723,0.263813231937155,0.156125199143081,0.454554072227417,0.00280708134075823,synonymous,11108509456,11,108509456,
ENTHD1,ENSG00000176177,0.263865755673171,0.159714111324034,0.304358661346903,0.00530184819358031,synonymous,22039743564,22,39743564,
RPUSD3,ENSG00000156990,0.263876204562343,0.232865589972034,0.174070867350468,-0.00496831211236142,synonymous,3009833001,3,9833001,
CCDC87,ENSG00000182791,0.263973952759225,0.684742311642298,0.147526226377644,0.00225126124129357,synonymous,11066590416,11,66590416,
SPOPL,ENSG00000144228,0.263992550270728,0.36600486836461,0.151511991446421,0.00786803531469781,synonymous,2138550148,2,138550148,
GMFB,ENSG00000197045,0.264003168827263,0.156035667133747,0.45398982687362,-0.0211502477935201,synonymous,14054478093,14,54478093,
NT5C1B-RDH14,ENSG00000250741,0.26406380748713,0.22967413952599,0.155079427758315,-0.00448194810616218,synonymous,2018555797,2,18555797,
C2orf80,ENSG00000188674,0.264082032111405,0.160592331163822,0.211053255391412,-0.0162713208498707,synonymous,2208160776,2,208160776,
TMEM176A,ENSG00000002933,0.264092987304386,0.570965716312057,0.15302248823058,0.0040536466012753,synonymous,7150796296,7,150796296,
AP1G2,ENSG00000213983,0.264169751212985,0.533062220204628,0.151155100610268,-0.00275536285830259,synonymous,14023556659,14,23556659,
PLCXD1,ENSG00000182378,0.264218590687619,0.155381705195511,0.532705782476173,-0.0032656082198652,synonymous,23000284110,X,284110,
COA4,ENSG00000181924,0.264219130076986,0.217478190237269,0.158672345576482,-0.0175820307101901,synonymous,11073873003,11,73873003,
OVGP1,ENSG00000085465,0.264222682229579,0.164763725948101,0.359596055134421,0.00465507902886781,synonymous,1111414388,1,111414388,
OPA1,ENSG00000198836,0.264316234761828,0.173826274169309,0.188674461187543,0.00213442676004636,synonymous,3193593280,3,193593280,
WDR4,ENSG00000160193,0.26442813007808,0.15909796782119,0.285054471158481,-0.00292470014679762,synonymous,21042849941,21,42849941,
DCBLD1,ENSG00000164465,0.264456793773317,0.712870085747279,0.150650643791669,0.0018263386179444,synonymous,6117482514,6,117482514,
SNRNP70,ENSG00000104852,0.264499917210072,0.363529114880849,0.148550052916562,0.00494464537185571,synonymous,19049086304,19,49086304,
GJB1,ENSG00000169562,0.264535234333029,0.176280738817295,0.354011322387173,-0.00410433906227548,synonymous,23071223636,X,71223636,
TTLL6,ENSG00000170703,0.264555063908798,0.151603491457232,0.534279472881559,-0.00537911176876035,synonymous,17048768907,17,48768907,
TMEM63B,ENSG00000137216,0.264572956604897,0.168403818714026,0.555299710293555,0.00280868332737964,synonymous,6044132171,6,44132171,
KIF5B,ENSG00000170759,0.264731198048964,0.246230888678439,0.15311037545535,-0.00526561651128222,synonymous,10032015455,10,32015455,
ZNF736,ENSG00000234444,0.264732326261329,0.242638014041715,0.216305898470152,0.0030055611950409,synonymous,7064314028,7,64314028,
WFDC1,ENSG00000103175,0.264738695861897,0.158349115710358,0.467373941690337,0.0085523093158513,synonymous,16084294834,16,84294834,
FBXW2,ENSG00000119402,0.264775385401631,0.981464296077207,0.156569923073974,0.0000134262523469373,synonymous,9120764470,9,120764470,
COX6B2,ENSG00000160471,0.264805114900479,0.167382215740342,0.199270249899659,-0.0128430550706308,synonymous,19055346110,19,55346110,
NSUN3,ENSG00000178694,0.264864831984024,0.192817681947121,0.483843970355464,0.00466561798963171,synonymous,3094060861,3,94060861,
PDGFRB,ENSG00000113721,0.264970870075936,0.78565068546041,0.157946842462662,0.000526328778982386,synonymous,5150115679,5,150115679,
GNGT1,ENSG00000127928,0.264979254436062,0.163084130694263,0.34950803458477,-0.0258834079023588,synonymous,7093906725,7,93906725,
LTA,ENSG00000226979,0.264985799309216,0.414277433359259,0.157102929047212,-0.00772082705321516,synonymous,6031572691,6,31572691,
VAT1L,ENSG00000171724,0.265064441775219,0.788154694487355,0.162580365891295,0.000909523765626649,synonymous,16077788583,16,77788583,
RBCK1,ENSG00000125826,0.265218395698292,0.158686980337559,0.512749841752733,0.00493104314872418,synonymous,20000408644,20,408644,
HTR3A,ENSG00000166736,0.265322369488363,0.155302940036096,0.273196539312534,-0.00764379034979231,synonymous,11113975249,11,113975249,
FAM86B2,ENSG00000145002,0.265337797752085,0.1604829887801,0.380027466142153,-0.00631785128027458,synonymous,8012424846,8,12424846,
RHOV,ENSG00000104140,0.265455542865382,0.49226263653673,0.153969377631362,-0.00780586007165348,synonymous,15040873014,15,40873014,
SNORC,ENSG00000182600,0.265514081782693,0.174954328966464,0.44363502559291,0.00913730825193923,synonymous,2232870267,2,232870267,
CCDC92,ENSG00000119242,0.26585779181439,0.608813825021416,0.150419949896067,0.00299682431349944,synonymous,12123930624,12,123930624,
FBXW5,ENSG00000159069,0.265902270715015,0.902170992379183,0.149245214562666,-0.000312208568395418,synonymous,9136940787,9,136940787,
CCAR1,ENSG00000060339,0.265904997286058,0.174311030888286,0.510210627907638,-0.00285304634929502,synonymous,10068722461,10,68722461,
GINS1,ENSG00000101003,0.26598421037707,0.154905679108849,0.944814473308403,-0.0233144623865983,synonymous,20025407774,20,25407774,
MORN2,ENSG00000188010,0.26601257453206,0.349746748947509,0.161557990381275,0.0211995779044499,synonymous,2038880551,2,38880551,
TASOR,ENSG00000163946,0.266108000465441,0.164652616945424,0.688292406361751,0.00225103363938417,synonymous,3056618130,3,56618130,
POU5F1,ENSG00000204531,0.26613052858063,0.848776954826192,0.155138807896677,0.00107676555303977,synonymous,6031159388,6,31159388,
FAM135A,ENSG00000082269,0.266161525622563,0.151481497180979,0.367325770803549,0.00445528935931019,synonymous,6070412762,6,70412762,
MRPL46,ENSG00000259494,0.266180710264088,0.383592476568641,0.155537684995506,0.00634763746097066,synonymous,15088459477,15,88459477,
LBH,ENSG00000213626,0.266284331560584,0.233039011955934,0.172527481701804,-0.00889855048693694,synonymous,2030231661,2,30231661,
FGFR2,ENSG00000066468,0.266328065583507,0.964179140051355,0.166253693894106,-0.000062813128246907,synonymous,10121479858,10,121479858,
MED16,ENSG00000175221,0.266400482060898,0.150345471207618,0.675050747643053,0.00208394629093872,synonymous,19000863006,19,863006,
OR1L8,ENSG00000171496,0.266449867175811,0.541204018009684,0.155072918216264,0.00338773114804205,synonymous,9122567500,9,122567500,
INSYN1,ENSG00000205363,0.26648253524886,0.787329848745787,0.153212487787709,0.00126761821352376,synonymous,15073739910,15,73739910,
PROSER3,ENSG00000167595,0.266490282821425,0.165385071957912,0.263010044103409,-0.00412696173034562,synonymous,19035753167,19,35753167,
PAF1,ENSG00000006712,0.266642894628518,0.680416623440561,0.166427310493932,0.000935080422897328,synonymous,19039380630,19,39380630,
TMEM80,ENSG00000177042,0.266650843567661,0.154834195809074,0.691863893500824,-0.00842179545719104,synonymous,11000691435,11,691435,
COL26A1,ENSG00000160963,0.266812437005385,0.757856623701899,0.151309485318646,-0.00136414158449742,synonymous,7101362934,7,101362934,
BIN3,ENSG00000147439,0.266815516004946,0.408886892202,0.164901015086626,0.00352551906740726,synonymous,8022615418,8,22615418,
SHOX,ENSG00000185960,0.266851717293994,0.460668052541568,0.197902648120071,0.00199143217771111,synonymous,23000630802,X,630802,
IGFL4,ENSG00000204869,0.266878379501128,0.165799338745929,0.286086451155398,0.0126266573029407,synonymous,19046039845,19,46039845,
DTWD2,ENSG00000169570,0.266898883343814,0.458783948516695,0.169589711885191,0.0027119051689677,synonymous,5118840819,5,118840819,
TGM3,ENSG00000125780,0.267148804541103,0.155302790450004,0.974899975096925,0.00366443002355922,synonymous,20002295967,20,2295967,
AL121899.2,ENSG00000286022,0.267148804541103,0.155302790450004,0.974899975096925,0.00366443002355922,synonymous,20002207005,20,2207005,
OCA2,ENSG00000104044,0.267235805482755,0.158028162901942,0.858962008972007,0.00428883842632389,synonymous,15027755356,15,27755356,
AL772284.2,ENSG00000277535,0.267269437401879,,,,synonymous,23119075016,X,119075016,
MEP1B,ENSG00000141434,0.267397222858007,0.506902671057677,0.169081063309674,-0.00188424917053602,synonymous,18032190019,18,32190019,
PCDHGA8,ENSG00000253767,0.267451191408565,0.18133104869868,0.428807936275022,-0.00149824358635139,synonymous,5141387815,5,141387815,
AGAP2,ENSG00000135439,0.267522039277684,0.153063164665841,0.675533060883931,-0.00312565615529916,synonymous,12057726560,12,57726560,
PRH2,ENSG00000134551,0.267553011178593,0.507182925748829,0.162288710683429,0.0053271740276221,synonymous,12010929166,12,10929166,
TNPO1,ENSG00000083312,0.267555016331752,0.178168997415923,0.578097499420816,-0.0028754530001802,synonymous,5072816621,5,72816621,
TET1,ENSG00000138336,0.267743794203945,0.159253328941279,0.707437286041535,0.00213907804092147,synonymous,10068572265,10,68572265,
CD2AP,ENSG00000198087,0.267779768797956,0.281191626176366,0.16005131166478,0.00430992244452986,synonymous,6047478135,6,47478135,
ADAMTS8,ENSG00000134917,0.267836225155602,0.160640962361566,0.520581526340293,-0.00250410783108596,synonymous,11130400968,11,130400968,
BTD,ENSG00000169814,0.267880346740583,0.179507368407663,0.304442572954214,-0.00287103156020308,synonymous,3015601071,3,15601071,
BFSP2,ENSG00000170819,0.267964505086056,0.261701318567556,0.159526197305123,0.00418897867782681,synonymous,3133395757,3,133395757,
PRSS16,ENSG00000112812,0.267999817123764,0.942565897664968,0.156862173253577,-0.000328869096872642,synonymous,6027247636,6,27247636,
SAP18,ENSG00000150459,0.268139980681571,0.93958764671346,0.157954643033422,0.000601073553200356,synonymous,13021140444,13,21140444,
ZNF763,ENSG00000197054,0.268172453406297,0.160439999528615,0.575088645492706,-0.00589264482040665,synonymous,19011965097,19,11965097,
CYP4F22,ENSG00000171954,0.26820559272021,0.916683237711595,0.15213882305667,0.00057702678827625,synonymous,19015525258,19,15525258,
OR2K2,ENSG00000171133,0.26832270850645,0.718071768390666,0.1546740792575,-0.00239526691496451,synonymous,9111327489,9,111327489,
TRIM28,ENSG00000130726,0.26835196214447,0.157691369385201,0.516455135908255,-0.00288733509058042,synonymous,19058544707,19,58544707,
TPT1,ENSG00000133112,0.268520567514466,0.214658594181698,0.235968847123667,-0.00428547296011366,synonymous,13045337317,13,45337317,
AC113348.2,ENSG00000285978,0.268603853932459,0.267876834064051,0.225842293468724,-0.00454039687327758,synonymous,5178711945,5,178711945,
SPA17,ENSG00000064199,0.268645263442829,0.391184790278058,0.167495932298273,-0.00991482043160939,synonymous,11124669265,11,124669265,
RSBN1,ENSG00000081019,0.268663611051599,0.550055205541604,0.164060014571382,-0.00136162950565223,synonymous,1113757672,1,113757672,
NDUFS8,ENSG00000110717,0.26867438512514,0.192586843604158,0.392087163391125,0.00440640936135921,synonymous,11068025955,11,68025955,
PFKFB3,ENSG00000170525,0.268688126176688,0.163476266093021,0.275753856238553,0.00331254889203802,synonymous,10006202803,10,6202803,
SLC6A9,ENSG00000196517,0.268729157870065,0.17488170880399,0.198701407009229,0.00770212655202211,synonymous,1043992529,1,43992529,
OAZ1,ENSG00000104904,0.268738095818411,0.173023336076613,0.366290790124072,-0.00657090012606394,synonymous,19002269455,19,2269455,
FGF23,ENSG00000118972,0.268789076831202,0.155583297486819,0.63752822482598,-0.0145003703476769,synonymous,12004370269,12,4370269,
ZNF626,ENSG00000188171,0.26879332070773,0.430028258216967,0.155985733532715,-0.00597204384533478,synonymous,19020624160,19,20624160,
DLG1,ENSG00000075711,0.268822680134731,0.464353828570873,0.152320096127663,0.00410528844466384,synonymous,3197044590,3,197044590,
UGT2B7,ENSG00000171234,0.268869098417399,0.288283121194526,0.157073097436335,0.00472348711373303,synonymous,4069096383,4,69096383,
PCDH15,ENSG00000150275,0.268887679836658,0.474168589589524,0.165944442653462,-0.00150935005340939,synonymous,10053821108,10,53821108,
ANGPT2,ENSG00000091879,0.2689152630304,0.803674286972128,0.153080039253789,0.0012010934702787,synonymous,8006499788,8,6499788,
TMC7,ENSG00000170537,0.269020652314012,0.170801086490722,0.502259102136469,-0.0434008943436709,synonymous,16018983951,16,18983951,
SPSB1,ENSG00000171621,0.26902303107881,0.155909813692909,0.558505346902884,-0.00720535935744674,synonymous,1009292757,1,9292757,
TMEM254,ENSG00000133678,0.269026030434903,0.188744426043921,0.220978182287391,0.00767482638628515,synonymous,10080078621,10,80078621,
PANK4,ENSG00000157881,0.269079373296553,0.176607939530357,0.949070001208776,0.00166224511859832,synonymous,1002503953,1,2503953,
CACNG5,ENSG00000075429,0.269084042036612,0.415752413976773,0.172841463506456,0.00138635241989227,synonymous,17066877264,17,66877264,
UFD1,ENSG00000070010,0.269163768956583,0.155318512041063,0.575433867884268,-0.0108789797101537,synonymous,22019447274,22,19447274,
DYNAP,ENSG00000178690,0.269199836461246,0.969127467883246,0.168388035637521,-0.000179374311380018,synonymous,18054591159,18,54591159,
ZC3H12B,ENSG00000102053,0.269220074398676,0.155508257657065,0.281172183036012,0.00553442092258462,synonymous,23065488699,X,65488699,
PIK3IP1,ENSG00000100100,0.269258971591612,0.528171102716374,0.174454499774304,-0.00221684473560948,synonymous,22031276638,22,31276638,
POFUT1,ENSG00000101346,0.269262939484883,0.665628635266157,0.156632833080492,0.00197847510961367,synonymous,20032207804,20,32207804,
TLN1,ENSG00000137076,0.269290673558132,0.177611259143308,0.450890122233829,-0.00110038122058756,synonymous,9035697658,9,35697658,
ZSCAN25,ENSG00000197037,0.269294701091921,0.468593293618363,0.15809102466312,0.00351372753711644,synonymous,7099619514,7,99619514,
KRT33B,ENSG00000131738,0.269331460420092,0.653217299519954,0.154783895358334,0.00206629436914882,synonymous,17041363800,17,41363800,
C2CD4B,ENSG00000205502,0.269345693990311,0.263052160775038,0.150563319674032,0.00666547489863488,synonymous,15062163755,15,62163755,
CHRND,ENSG00000135902,0.269423323951687,0.755128727262848,0.157020686871387,0.00141046773081784,synonymous,2232521265,2,232521265,
IRF3,ENSG00000126456,0.269433510874123,0.16783009134116,0.604643348341719,-0.00676204592645202,synonymous,19049654595,19,49654595,
MTCH2,ENSG00000109919,0.269439495515808,0.156824624042665,0.979610410417262,-0.0139893280341786,synonymous,11047618763,11,47618763,
CUL3,ENSG00000036257,0.269476230940699,0.158036301981315,0.629827623990143,-0.00562129969679616,synonymous,2224474172,2,224474172,
TBX18,ENSG00000112837,0.26960514989987,0.155887789008015,0.346120516764213,-0.00554538996785443,synonymous,6084736575,6,84736575,
RASSF7,ENSG00000099849,0.269725991035733,0.910931116459161,0.155170391646699,-0.000411790650989216,synonymous,11000555972,11,555972,
DUS4L,ENSG00000105865,0.269748036860265,0.178341233446826,0.184204897388544,0.0150587658748114,synonymous,7107563709,7,107563709,
CCDC148,ENSG00000153237,0.269752754769739,0.948731987435422,0.16184277008927,0.000230959952728408,synonymous,2158172073,2,158172073,
DEPTOR,ENSG00000155792,0.269780642306585,0.161157281041224,0.248670603636989,0.0166264544171431,synonymous,8119873710,8,119873710,
SVBP,ENSG00000177868,0.26981606905092,0.181045308948213,0.521633457482682,-0.0303592903743797,synonymous,1042807371,1,42807371,
DNAJC19,ENSG00000205981,0.269819751797661,0.645377097700007,0.189642102769845,-0.00120926049253952,synonymous,3180984598,3,180984598,
ELMOD1,ENSG00000110675,0.269893425811458,0.184131116121697,0.457933378372765,0.00439926604978165,synonymous,11107618096,11,107618096,
SLF2,ENSG00000119906,0.269957451412979,0.64150130934688,0.155408084634542,0.00160394048582147,synonymous,10100913013,10,100913013,
KCNE4,ENSG00000152049,0.270162134423387,0.536652458125928,0.213785939812879,-0.0017243969863596,synonymous,2223052070,2,223052070,
PRRT3,ENSG00000163704,0.270180288846546,0.159849880476664,0.303009332616762,-0.00233154626428455,synonymous,3009940795,3,9940795,
NR2E1,ENSG00000112333,0.270236441515789,0.315988790174143,0.153302251560753,0.00753037941585165,synonymous,6108168023,6,108168023,
PKIG,ENSG00000168734,0.270283097832905,0.359118207038892,0.165430129457207,0.0170144205159774,synonymous,20044614487,20,44614487,
TIPARP,ENSG00000163659,0.270283110910119,0.153452482203049,0.957710967694146,-0.00802005965340902,synonymous,3156677620,3,156677620,
NTF4,ENSG00000225950,0.270314273279689,0.3705369145777,0.154537388881347,0.00914700434395235,synonymous,19049056066,19,49056066,
DPYSL4,ENSG00000151640,0.270331204361503,0.15680736450546,0.885682275751591,0.00360380159472994,synonymous,10132187035,10,132187035,
APBA2,ENSG00000034053,0.270447791292182,0.175676354404857,0.605673145064415,-0.00150395014762803,synonymous,15029053815,15,29053815,
FOXRED2,ENSG00000100350,0.270469221088051,0.177930559737182,0.201083399106202,0.00206926606162523,synonymous,22036489914,22,36489914,
SMNDC1,ENSG00000119953,0.270483450607141,0.322114888125994,0.181343979919285,-0.00626040436954438,synonymous,10110294079,10,110294079,
METTL7B,ENSG00000170439,0.270591815125896,0.432463362600698,0.160470281732506,0.00703540162592698,synonymous,12055681598,12,55681598,
NUCB2,ENSG00000070081,0.270779496083408,0.821116496900027,0.180482284049015,-0.00112057291862054,synonymous,11017295253,11,17295253,
FGD4,ENSG00000139132,0.270824791341718,0.36702047758713,0.171533088542009,0.00306209814812233,synonymous,12032534333,12,32534333,
CRYGS,ENSG00000213139,0.271080723351372,0.201771029581514,0.363517475648962,0.00479443907847401,synonymous,3186538595,3,186538595,
SLC45A4,ENSG00000022567,0.271088429910868,0.164316910527133,0.255335454106066,-0.00257802943903321,synonymous,8141211331,8,141211331,
BPIFA2,ENSG00000131050,0.271090116974123,0.190978887708588,0.618685903626595,0.00505876134396859,synonymous,20033169087,20,33169087,
CRCP,ENSG00000241258,0.271150109454691,0.160874709551719,0.278000619440055,-0.0171411412576531,synonymous,7066114720,7,66114720,
APH1A,ENSG00000117362,0.271158213055099,0.337473782486981,0.159568902122045,-0.00889268894980676,synonymous,1150261400,1,150261400,
PRDX2,ENSG00000167815,0.271166576126192,0.671848508004358,0.16297274605442,-0.00343351318407543,synonymous,19012791824,19,12791824,
MRAP2,ENSG00000135324,0.271231110576979,0.974011971395794,0.156329282894545,0.000353179862684305,synonymous,6084033601,6,84033601,
MRPL37,ENSG00000116221,0.271231138623412,0.154628244734654,0.84861778979286,-0.00801064428174862,synonymous,1054195302,1,54195302,
A2ML1,ENSG00000166535,0.271365820862064,0.845048009263523,0.160434700177648,0.000311094869989787,synonymous,12008822589,12,8822589,
CEP112,ENSG00000154240,0.271455633837356,0.17191145655221,0.194782922718005,0.0053157321146514,synonymous,17065635888,17,65635888,
RLN1,ENSG00000107018,0.271469059906134,0.52406774152111,0.203723278039534,0.00163514903475123,synonymous,9005335222,9,5335222,
SPTSSA,ENSG00000165389,0.271511927750526,0.191977748338817,0.174020795515896,0.0105727288837782,synonymous,14034435146,14,34435146,
AC098484.3,ENSG00000283580,0.271587817831056,0.34227973585518,0.181611426852483,0.00202401407825913,synonymous,1042762310,1,42762310,
PPP1R12C,ENSG00000125503,0.271791581256614,0.227915763822559,0.166964309710961,-0.00244352849818316,synonymous,19055085918,19,55085918,
ADI1,ENSG00000182551,0.271794179468576,0.937631023255762,0.175046209857482,0.00045226488920689,synonymous,2003498807,2,3498807,
SLC35E1,ENSG00000127526,0.271999379530922,0.55093437138973,0.154023806429953,-0.00268051110029458,synonymous,19016553597,19,16553597,
CGREF1,ENSG00000138028,0.272003410730988,0.197255792588824,0.260290588906264,0.00493318704517141,synonymous,2027096678,2,27096678,
TOGARAM2,ENSG00000189350,0.27202824014107,0.169686565959315,0.712836438558037,0.0101809511507492,synonymous,2028994747,2,28994747,
CCDC39,ENSG00000284862,0.272104841403895,0.178762985400158,0.179891457474803,-0.00365596921844678,synonymous,3180608998,3,180608998,
GIT1,ENSG00000108262,0.272118446471849,0.156387588848855,0.866832816397008,-0.0038452091008902,synonymous,17029568662,17,29568662,
CSDE1,ENSG00000009307,0.272119279207229,0.94213345254272,0.159314746370219,0.0002073853949483,synonymous,1114713745,1,114713745,
SPANXN1,ENSG00000203923,0.272193229961218,0.173504400441326,0.870479779926191,-0.00521362108858966,synonymous,23145247532,X,145247532,
ADPRH,ENSG00000144843,0.272217186828056,0.868491774318664,0.155162442782465,0.00114376953746697,synonymous,3119582092,3,119582092,
CDH16,ENSG00000166589,0.272297277805987,0.871825385761328,0.156289817731903,-0.000419223099875358,synonymous,16066908343,16,66908343,
GNB5,ENSG00000069966,0.272362350313816,0.162107814182276,0.251951922803324,0.00636812739926705,synonymous,15052112058,15,52112058,
PPIG,ENSG00000138398,0.272368473178164,0.166196822858758,0.824784043601319,-0.0048149145669554,synonymous,2169603978,2,169603978,
KRTAP9-3,ENSG00000204873,0.27237488729314,0.176830770189729,0.218558792077,0.00366395401750363,synonymous,17041232335,17,41232335,
P2RX3,ENSG00000109991,0.272541768986005,0.444965247174944,0.16133202214716,-0.00291706892557213,synonymous,11057333379,11,57333379,
SDR39U1,ENSG00000100445,0.272549989518704,0.20992437216179,0.697302844006511,0.00338521932068962,synonymous,14024436035,14,24436035,
RPL10,ENSG00000147403,0.272605992430332,0.159383613889795,0.972110770606345,-0.0176086552567123,synonymous,23154398435,X,154398435,
ZBTB34,ENSG00000177125,0.272791423913777,0.398884321557333,0.163209939485075,0.00278238475111498,synonymous,9126879349,9,126879349,
STXBP4,ENSG00000166263,0.272814834137058,0.874173527570077,0.159829092298937,0.00157011770433218,synonymous,17054964639,17,54964639,
ASNSD1,ENSG00000138381,0.27316558161769,0.162283707034727,0.411697820425533,-0.00804329304918885,synonymous,2189666040,2,189666040,
BAZ1A,ENSG00000198604,0.273232080289712,0.168101672052761,0.490647024842051,-0.00349799440702327,synonymous,14034753434,14,34753434,
TMEM82,ENSG00000162460,0.273290352837914,0.252507058557846,0.162810396587973,0.00451293914131864,synonymous,1015737840,1,15737840,
PLK3,ENSG00000173846,0.273310625997974,0.16355108794343,0.614151631680561,0.00209886806494506,synonymous,1044800347,1,44800347,
LY6G6F-LY6G6D,ENSG00000250641,0.273372884790743,0.159838632344083,0.41260970590967,-0.00933426208783553,synonymous,6031701983,6,31701983,
FKBP1B,ENSG00000119782,0.273400718557127,0.484780992206029,0.165187350730336,0.00884452090554211,synonymous,2024049760,2,24049760,
SAMD12,ENSG00000177570,0.273476679728964,0.162386380520646,0.665505520821945,0.0122728608882835,synonymous,8118378319,8,118378319,
SLC7A2,ENSG00000003989,0.273585135133338,0.155863039583801,0.883116393339338,0.00426485092075542,synonymous,8017538778,8,17538778,
NUDCD1,ENSG00000120526,0.273591167719432,0.194536276851468,0.168791606578973,0.0100953486298416,synonymous,8109242973,8,109242973,
NANOS3,ENSG00000187556,0.27365283827701,0.219923374754374,0.16068951200504,0.0108068403056455,synonymous,19013877247,19,13877247,
OPN1LW,ENSG00000102076,0.2737038854222,0.83670616987213,0.156749450677306,-0.000957500643721268,synonymous,23154144155,X,154144155,
ARIH1,ENSG00000166233,0.273731997388093,0.165061897157356,0.284549125976939,0.0073744534661033,synonymous,15072474511,15,72474511,
ARHGAP28,ENSG00000088756,0.273781042066245,0.762587194178806,0.158085337564339,-0.00134765899732795,synonymous,18006837151,18,6837151,
KRTAP17-1,ENSG00000186860,0.273819148269958,0.395521387625599,0.17748781404918,0.00753422359054981,synonymous,17041315262,17,41315262,
EIF1AY,ENSG00000198692,0.273824880542713,0.428409213341405,0.169713058708445,0.0238133368662858,synonymous,24020575849,Y,20575849,
LAMA4,ENSG00000112769,0.273843969524656,0.157625505606229,0.395777410482104,-0.00245612584844486,synonymous,6112109353,6,112109353,
KIF9,ENSG00000088727,0.274031114381577,0.503759026794903,0.158200745693551,-0.00263295129130572,synonymous,3047228604,3,47228604,
DCDC1,ENSG00000170959,0.274052396502824,0.695486454521318,0.155262749533701,-0.00193425425836047,synonymous,11030878460,11,30878460,
RNASE4,ENSG00000258818,0.274086938347479,0.524725019253717,0.171979077479217,0.00635347709229707,synonymous,14020688604,14,20688604,
CSGALNACT1,ENSG00000147408,0.274137659549293,0.165032843141751,0.921215880175548,-0.00469808496431201,synonymous,8019405677,8,19405677,
GAA,ENSG00000171298,0.274361142678998,0.182224274881187,0.192332251496914,-0.00205616885008812,synonymous,17080097169,17,80097169,
PIGR,ENSG00000162896,0.274390086198196,0.685877788348945,0.167165875688231,-0.00103038338851343,synonymous,1206930248,1,206930248,
FAM151A,ENSG00000162391,0.274420579104509,0.160680835910675,0.417193558905133,-0.0034279164632662,synonymous,1054604274,1,54604274,
LY86,ENSG00000112799,0.274498895428323,0.159768397351986,0.465163168229436,-0.0130975246727078,synonymous,6006588631,6,6588631,
EHBP1L1,ENSG00000173442,0.274628497302888,0.607946897547532,0.155254277039687,0.00116270296629268,synonymous,11065571274,11,65571274,
CDRT4,ENSG00000239704,0.274655840153409,0.189312039566346,0.560122416375418,-0.00513619759516389,synonymous,17015437694,17,15437694,
DNAJA1,ENSG00000086061,0.274736646848079,0.179611113415386,0.180058107599259,0.00807962370911821,synonymous,9033026376,9,33026376,
ZNF416,ENSG00000083817,0.274739124876614,0.186813093345108,0.192849722690728,0.00502029614968963,synonymous,19057572002,19,57572002,
LEAP2,ENSG00000164406,0.274748173886799,0.685633847811682,0.181773844953512,0.00406758640462451,synonymous,5132873647,5,132873647,
C2CD4D,ENSG00000225556,0.274997494494931,0.181905502566564,0.508126674026438,0.00265900250423346,synonymous,1151837793,1,151837793,
CTDSP1,ENSG00000144579,0.275191685096671,0.183698257576558,0.523760707890876,0.00546537191445945,synonymous,2218394755,2,218394755,
VCX3B,ENSG00000205642,0.275241801354062,0.165260214380939,0.659401966958481,-0.0103323407896362,synonymous,23008465346,X,8465346,
APIP,ENSG00000149089,0.275284088602411,0.188997982983141,0.783025656447197,0.00515591262118287,synonymous,11034882682,11,34882682,
ZFHX3,ENSG00000140836,0.275423954667927,0.155186588163393,0.58131104378369,-0.00156416492950729,synonymous,16072787036,16,72787036,
ATF2,ENSG00000115966,0.275535909374692,0.807430550947122,0.157015905528309,-0.00193586342213432,synonymous,2175074488,2,175074488,
