Region	Group	max_MAF	Pvalue	Pvalue_Burden	Pvalue_SKAT	BETA_Burden	SE_Burden	MAC	Number_rare	Number_ultra_rare
ENSG00000168481	Cauchy	NA	0.638722037513211	0.621461317503529	0.674325229500953	NA	NA	NA	NA	NA
ENSG00000168484	damaging_missense	1e-04	0.0301113380382218	0.0301113380382218	0.0301113380382218	-0.0865819147207854	0.0399248396279926	1	0	1
ENSG00000168484	damaging_missense	0.001	0.256883418520657	0.236270045476933	0.181868812272931	-0.0110444680199603	0.0093252518280497	19	1	3
ENSG00000168484	damaging_missense	0.01	0.256883418520657	0.236270045476933	0.181868812272931	-0.0110444680199603	0.0093252518280497	19	1	3
ENSG00000168484	pLoF	1e-04	0.212054544441985	0.212054544441985	0.212054544441985	-0.0288971327542879	0.0231559437638313	3	0	3
ENSG00000168484	pLoF	0.001	0.212054544441985	0.212054544441985	0.212054544441985	-0.0288971327542879	0.0231559437638313	3	0	3
ENSG00000168484	pLoF	0.01	0.212054544441985	0.212054544441985	0.212054544441985	-0.0288971327542879	0.0231559437638313	3	0	3
ENSG00000168484	synonymous	1e-04	0.753801425785683	0.753801425785683	0.753801425785683	-0.00478771743668073	0.0152654543781932	7	0	7
ENSG00000168484	synonymous	0.001	0.940402737225044	0.940402737225044	0.940402737225044	-0.000677437575999569	0.00906105135019263	21	0	11
ENSG00000168484	synonymous	0.01	1	0.83447460586885	0.787939871473704	0.000922091112778023	0.00441263231550292	96	2	11
ENSG00000168484	pLoF;damaging_missense	1e-04	0.030366133780322	0.030366133780322	0.030366133780322	-0.0434880911399029	0.0200842666508818	4	0	4
ENSG00000168484	pLoF;damaging_missense	0.001	0.0924482895713002	0.119062992427261	0.0617036104835879	-0.0135412761063738	0.00868744103063526	22	1	6
ENSG00000168484	pLoF;damaging_missense	0.01	0.0924482895713002	0.119062992427261	0.0617036104835879	-0.0135412761063738	0.00868744103063526	22	1	6
ENSG00000168484	damaging_missense;pLoF;synonymous	1e-04	0.119607741929033	0.119607741929033	0.119607741929033	-0.0191022535631504	0.0122731828162811	11	0	11
ENSG00000168484	damaging_missense;pLoF;synonymous	0.001	0.294135525715566	0.248790864381582	0.211659233832711	-0.00737111186091073	0.00639137071689055	43	1	17
ENSG00000168484	damaging_missense;pLoF;synonymous	0.01	0.650861896939299	0.627394976345214	0.474669208381839	-0.00191445036223726	0.0039440943501929	118	3	17
ENSG00000168484	Cauchy	NA	0.451670070573327	0.160654548623275	0.130815880900706	NA	NA	NA	NA	NA
ENSG00000168487	damaging_missense	1e-04	0.70594372300196	0.70594372300196	0.70594372300196	-0.00873878176615739	0.0231607876105315	3	0	3
ENSG00000168487	damaging_missense	0.001	0.70594372300196	0.70594372300196	0.70594372300196	-0.00873878176615739	0.0231607876105315	3	0	3
ENSG00000168487	damaging_missense	0.01	0.70594372300196	0.70594372300196	0.70594372300196	-0.00873878176615739	0.0231607876105315	3	0	3
ENSG00000168487	pLoF	1e-04	0.554044240695654	0.554044240695654	0.554044240695654	-0.0118812989175847	0.0200795696842584	4	0	4
ENSG00000168487	pLoF	0.001	0.554044240695654	0.554044240695654	0.554044240695654	-0.0118812989175847	0.0200795696842584	4	0	4
ENSG00000168487	pLoF	0.01	0.554044240695654	0.554044240695654	0.554044240695654	-0.0118812989175847	0.0200795696842584	4	0	4
ENSG00000168487	synonymous	1e-04	0.704888685911969	0.704888685911969	0.704888685911969	-0.00301185935976167	0.00795253269497795	28	0	28
ENSG00000168487	synonymous	0.001	0.0872519388210104	0.0872519388210104	0.0872519388210104	-0.00981629679716993	0.00574027147374951	61	0	40
ENSG00000168487	synonymous	0.01	0.122830096715934	0.0906638613794785	0.105422461988255	-0.00871066043425435	0.0051484299072735	75	1	40
ENSG00000168487	pLoF;damaging_missense	1e-04	0.487623885457247	0.487623885457247	0.487623885457247	-0.0105938914545635	0.0152629278618461	7	0	7
ENSG00000168487	pLoF;damaging_missense	0.001	0.487623885457247	0.487623885457247	0.487623885457247	-0.0105938914545635	0.0152629278618461	7	0	7
ENSG00000168487	pLoF;damaging_missense	0.01	0.487623885457247	0.487623885457247	0.487623885457247	-0.0105938914545635	0.0152629278618461	7	0	7
ENSG00000168487	damaging_missense;pLoF;synonymous	1e-04	0.515667274148071	0.515667274148071	0.515667274148071	-0.00468537727090874	0.00720784444373281	35	0	35
ENSG00000168487	damaging_missense;pLoF;synonymous	0.001	0.0651403124371164	0.0651403124371164	0.0651403124371164	-0.010163728963551	0.00551090510955713	68	0	47
ENSG00000168487	damaging_missense;pLoF;synonymous	0.01	0.0903434408159675	0.0689414359757985	0.0766432787130465	-0.00905707892860328	0.0049796911199043	82	1	47
ENSG00000168487	Cauchy	NA	0.301357919885158	0.274267583788871	0.286630361964174	NA	NA	NA	NA	NA
ENSG00000168490	synonymous	1e-04	0.607011397867508	0.607011397867508	0.607011397867508	0.00660772968967764	0.0128469035037678	10	0	10
ENSG00000168490	synonymous	0.001	0.0693143446299105	0.0693143446299105	0.0693143446299105	0.0146848279309169	0.0080847324128819	27	0	16
ENSG00000168490	synonymous	0.01	0.0693143446299105	0.0693143446299105	0.0693143446299105	0.0146848279309169	0.0080847324128819	27	0	16
ENSG00000168490	damaging_missense;pLoF;synonymous	1e-04	0.607011397867508	0.607011397867508	0.607011397867508	0.00660772968967764	0.0128469035037678	10	0	10
ENSG00000168490	damaging_missense;pLoF;synonymous	0.001	0.0693143446299105	0.0693143446299105	0.0693143446299105	0.0146848279309169	0.0080847324128819	27	0	16
ENSG00000168490	damaging_missense;pLoF;synonymous	0.01	0.0693143446299105	0.0693143446299105	0.0693143446299105	0.0146848279309169	0.0080847324128819	27	0	16
ENSG00000168490	Cauchy	NA	0.105816930639796	0.105816930639796	0.105816930639796	NA	NA	NA	NA	NA
ENSG00000168495	damaging_missense	1e-04	0.463302557259667	0.463302557259667	0.463302557259667	-0.029287150965506	0.039932327335447	1	0	1
ENSG00000168495	damaging_missense	0.001	0.463302557259667	0.463302557259667	0.463302557259667	-0.029287150965506	0.039932327335447	1	0	1
ENSG00000168495	damaging_missense	0.01	0.463302557259667	0.463302557259667	0.463302557259667	-0.029287150965506	0.039932327335447	1	0	1
ENSG00000168495	pLoF	1e-04	0.557269748998727	0.557269748998727	0.557269748998727	0.013583002105713	0.0231435738380673	3	0	3
ENSG00000168495	pLoF	0.001	0.557269748998727	0.557269748998727	0.557269748998727	0.013583002105713	0.0231435738380673	3	0	3
ENSG00000168495	pLoF	0.01	0.557269748998727	0.557269748998727	0.557269748998727	0.013583002105713	0.0231435738380673	3	0	3
ENSG00000168495	synonymous	1e-04	0.0129578038732493	0.0129578038732493	0.0129578038732493	0.0292564975506738	0.0117735847764034	12	0	12
ENSG00000168495	synonymous	0.001	0.0217662856588137	0.113295951757214	0.015558113069032	0.0102073976503003	0.00644589167385548	42	1	17
ENSG00000168495	synonymous	0.01	0.0445357988283043	0.207341424155738	0.0278067992166253	0.0068189847965386	0.00540798870391362	59	2	17
ENSG00000168495	pLoF;damaging_missense	1e-04	0.887472871474938	0.887472871474938	0.887472871474938	0.00284118552412169	0.0200786744645202	4	0	4
ENSG00000168495	pLoF;damaging_missense	0.001	0.887472871474938	0.887472871474938	0.887472871474938	0.00284118552412169	0.0200786744645202	4	0	4
ENSG00000168495	pLoF;damaging_missense	0.01	0.887472871474938	0.887472871474938	0.887472871474938	0.00284118552412169	0.0200786744645202	4	0	4
ENSG00000168495	damaging_missense;pLoF;synonymous	1e-04	0.0262235806430104	0.0262235806430104	0.0262235806430104	0.0228343849903528	0.0102724112230919	16	0	16
ENSG00000168495	damaging_missense;pLoF;synonymous	0.001	0.0276110724192755	0.121313082278336	0.0200277199890496	0.0096000265552238	0.00619642151105876	46	1	21
ENSG00000168495	damaging_missense;pLoF;synonymous	0.01	0.0522942925278328	0.211661709380318	0.0328523874527922	0.00656598100205169	0.00525695167706154	63	2	21
ENSG00000168495	Cauchy	NA	0.0695370261852533	0.125331096202726	0.0551404787655819	NA	NA	NA	NA	NA
ENSG00000197181	damaging_missense	1e-04	0.221710863490293	0.221710863490293	0.221710863490293	0.0487908163272752	0.0399272979083223	1	0	1
ENSG00000197181	damaging_missense	0.001	0.221710863490293	0.221710863490293	0.221710863490293	0.0487908163272752	0.0399272979083223	1	0	1
ENSG00000197181	damaging_missense	0.01	0.221710863490293	0.221710863490293	0.221710863490293	0.0487908163272752	0.0399272979083223	1	0	1
ENSG00000197181	pLoF	1e-04	0.300921707713473	0.300921707713473	0.300921707713473	0.0413088768908031	0.0399328374974092	1	0	1
ENSG00000197181	pLoF	0.001	0.884480681886107	0.884480681886107	0.884480681886107	-0.00336336933911199	0.0231491041067712	3	0	2
ENSG00000197181	pLoF	0.01	0.884480681886107	0.884480681886107	0.884480681886107	-0.00336336933911199	0.0231491041067712	3	0	2
ENSG00000197181	synonymous	1e-04	0.00159675638735482	0.00159675638735482	0.00159675638735482	0.0451604213334737	0.0143071252865372	8	0	8
ENSG00000197181	synonymous	0.001	0.00159675638735482	0.00159675638735482	0.00159675638735482	0.0451604213334737	0.0143071252865372	8	0	8
ENSG00000197181	synonymous	0.01	0.00159675638735482	0.00159675638735482	0.00159675638735482	0.0451604213334737	0.0143071252865372	8	0	8
ENSG00000197181	pLoF;damaging_missense	1e-04	0.11053666238336	0.11053666238336	0.11053666238336	0.0451465655696844	0.0282911217418401	2	0	2
ENSG00000197181	pLoF;damaging_missense	0.001	0.627403352239705	0.627403352239705	0.627403352239705	0.00974707522542818	0.0200811263975147	4	0	3
ENSG00000197181	pLoF;damaging_missense	0.01	0.627403352239705	0.627403352239705	0.627403352239705	0.00974707522542818	0.0200811263975147	4	0	3
ENSG00000197181	damaging_missense;pLoF;synonymous	1e-04	0.000403199905516427	0.000403199905516427	0.000403199905516427	0.0454538258305122	0.0128473931476347	10	0	10
ENSG00000197181	damaging_missense;pLoF;synonymous	0.001	0.00425547511587442	0.00425547511587442	0.00425547511587442	0.0336534909354664	0.0117728176690981	12	0	11
ENSG00000197181	damaging_missense;pLoF;synonymous	0.01	0.00425547511587442	0.00425547511587442	0.00425547511587442	0.0336534909354664	0.0117728176690981	12	0	11
ENSG00000197181	Cauchy	NA	0.00310425842515294	0.00310425842515294	0.00310425842515294	NA	NA	NA	NA	NA
ENSG00000104635	synonymous	1e-04	0.61408036156312	0.61408036156312	0.61408036156312	-0.0055175717434601	0.0109419702051449	14	0	14
ENSG00000104635	synonymous	0.001	0.859372657142641	0.859372657142641	0.859372657142641	-0.00104030966267226	0.0058717232018436	58	0	23
ENSG00000104635	synonymous	0.01	0.765111683695326	0.614030038911867	0.98082964265261	-0.00183562364406357	0.00363973279320042	150	2	23
ENSG00000104635	damaging_missense;pLoF;synonymous	1e-04	0.61408036156312	0.61408036156312	0.61408036156312	-0.0055175717434601	0.0109419702051449	14	0	14
ENSG00000104635	damaging_missense;pLoF;synonymous	0.001	0.859372657142641	0.859372657142641	0.859372657142641	-0.00104030966267226	0.0058717232018436	58	0	23
ENSG00000104635	damaging_missense;pLoF;synonymous	0.01	0.765111683695326	0.614030038911867	0.98082964265261	-0.00183562364406357	0.00363973279320042	150	2	23
ENSG00000104635	Cauchy	NA	0.778361854876075	0.742576923594654	0.950339897654833	NA	NA	NA	NA	NA
ENSG00000120910	damaging_missense	1e-04	0.0811120992445069	0.0811120992445069	0.0811120992445069	0.069630442853287	0.0399195428155528	1	0	1
ENSG00000120910	damaging_missense	0.001	0.0811120992445069	0.0811120992445069	0.0811120992445069	0.069630442853287	0.0399195428155528	1	0	1
ENSG00000120910	damaging_missense	0.01	0.0811120992445069	0.0811120992445069	0.0811120992445069	0.069630442853287	0.0399195428155528	1	0	1
ENSG00000120910	pLoF	1e-04	0.571869777625415	0.571869777625415	0.571869777625415	-0.0225724758181356	0.0399300879007844	1	0	1
ENSG00000120910	pLoF	0.001	0.571869777625415	0.571869777625415	0.571869777625415	-0.0225724758181356	0.0399300879007844	1	0	1
ENSG00000120910	pLoF	0.01	0.571869777625415	0.571869777625415	0.571869777625415	-0.0225724758181356	0.0399300879007844	1	0	1
ENSG00000120910	synonymous	1e-04	0.597969655259858	0.597969655259858	0.597969655259858	0.00867884023533032	0.0164583159487745	6	0	6
ENSG00000120910	synonymous	0.001	0.330891861963393	0.330891861963393	0.330891861963393	0.0119342062594095	0.0122739614798834	11	0	8
ENSG00000120910	synonymous	0.01	0.330891861963393	0.330891861963393	0.330891861963393	0.0119342062594095	0.0122739614798834	11	0	8
ENSG00000120910	pLoF;damaging_missense	1e-04	0.404280088031151	0.404280088031151	0.404280088031151	0.0235920433726052	0.0282877678697192	2	0	2
ENSG00000120910	pLoF;damaging_missense	0.001	0.404280088031151	0.404280088031151	0.404280088031151	0.0235920433726052	0.0282877678697192	2	0	2
ENSG00000120910	pLoF;damaging_missense	0.01	0.404280088031151	0.404280088031151	0.404280088031151	0.0235920433726052	0.0282877678697192	2	0	2
ENSG00000120910	damaging_missense;pLoF;synonymous	1e-04	0.382082729525941	0.382082729525941	0.382082729525941	0.0125083278983952	0.0143105198788077	8	0	8
ENSG00000120910	damaging_missense;pLoF;synonymous	0.001	0.221740218024834	0.221740218024834	0.221740218024834	0.0138486851366391	0.0113336021660047	13	0	10
ENSG00000120910	damaging_missense;pLoF;synonymous	0.01	0.221740218024834	0.221740218024834	0.221740218024834	0.0138486851366391	0.0113336021660047	13	0	10
ENSG00000120910	Cauchy	NA	0.245864969690836	0.245864969690836	0.245864969690836	NA	NA	NA	NA	NA
ENSG00000120896	pLoF	1e-04	0.460125287534564	0.460125287534564	0.460125287534564	-0.0148308642414895	0.0200785944116065	4	0	4
ENSG00000120896	pLoF	0.001	0.53372834642905	0.53372834642905	0.53372834642905	-0.00890992664783797	0.0143171657089648	8	0	6
ENSG00000120896	pLoF	0.01	0.53372834642905	0.53372834642905	0.53372834642905	-0.00890992664783797	0.0143171657089648	8	0	6
ENSG00000120896	synonymous	1e-04	0.289031994911816	0.289031994911816	0.289031994911816	-0.0100597478240449	0.00948811232375938	19	0	19
ENSG00000120896	synonymous	0.001	0.255315111534904	0.255315111534904	0.255315111534904	-0.00737674087571709	0.0064848529813094	45	0	29
ENSG00000120896	synonymous	0.01	0.731718247398289	0.556566234208375	0.567219022438957	-0.00254049893962766	0.0043209480162952	97	3	29
ENSG00000120896	pLoF;damaging_missense	1e-04	0.460125287534564	0.460125287534564	0.460125287534564	-0.0148308642414895	0.0200785944116065	4	0	4
ENSG00000120896	pLoF;damaging_missense	0.001	0.53372834642905	0.53372834642905	0.53372834642905	-0.00890992664783797	0.0143171657089648	8	0	6
ENSG00000120896	pLoF;damaging_missense	0.01	0.53372834642905	0.53372834642905	0.53372834642905	-0.00890992664783797	0.0143171657089648	8	0	6
ENSG00000120896	damaging_missense;pLoF;synonymous	1e-04	0.203223711793605	0.203223711793605	0.203223711793605	-0.0110565160404658	0.00868935623377774	23	0	23
ENSG00000120896	damaging_missense;pLoF;synonymous	0.001	0.21194208031634	0.21194208031634	0.21194208031634	-0.00769204583877371	0.00616229838554732	51	0	35
ENSG00000120896	damaging_missense;pLoF;synonymous	0.01	0.641528955706039	0.491203428559295	0.467176585943943	-0.00290439840085299	0.00421908074757635	103	3	35
ENSG00000120896	Cauchy	NA	0.426354857977738	0.396564810296027	0.395587349129596	NA	NA	NA	NA	NA
ENSG00000120913	pLoF	1e-04	0.423411815558592	0.423411815558592	0.423411815558592	0.022661521824138	0.0283086382205324	2	0	2
ENSG00000120913	pLoF	0.001	0.423411815558592	0.423411815558592	0.423411815558592	0.022661521824138	0.0283086382205324	2	0	2
ENSG00000120913	pLoF	0.01	0.324473364442482	0.377521305139068	0.266699753673392	-0.00638174797525987	0.00723166721491134	32	1	2
ENSG00000120913	synonymous	1e-04	0.475010814171346	0.475010814171346	0.475010814171346	0.00782205570438908	0.0109498933045131	14	0	14
ENSG00000120913	synonymous	0.001	0.840559169940519	0.744149577328647	0.890296617836517	-0.00181189639446315	0.00555177911939857	63	1	25
ENSG00000120913	synonymous	0.01	0.0996890353220287	0.917949661235982	0.0589553086453403	-0.000272539946858812	0.00264558815885759	318	7	25
ENSG00000120913	pLoF;damaging_missense	1e-04	0.423411815558592	0.423411815558592	0.423411815558592	0.022661521824138	0.0283086382205324	2	0	2
ENSG00000120913	pLoF;damaging_missense	0.001	0.423411815558592	0.423411815558592	0.423411815558592	0.022661521824138	0.0283086382205324	2	0	2
ENSG00000120913	pLoF;damaging_missense	0.01	0.324473364442482	0.377521305139068	0.266699753673392	-0.00638174797525987	0.00723166721491134	32	1	2
ENSG00000120913	damaging_missense;pLoF;synonymous	1e-04	0.341430441390007	0.341430441390007	0.341430441390007	0.00977894781401134	0.0102791012022385	16	0	16
ENSG00000120913	damaging_missense;pLoF;synonymous	0.001	1	0.854000910238669	1	-0.00101187628344885	0.0054988497395221	65	1	27
ENSG00000120913	damaging_missense;pLoF;synonymous	0.01	0.106144773313082	0.718376994295629	0.06199161028199	-0.000934947257119351	0.00259254775828571	350	8	27
ENSG00000120913	Cauchy	NA	1	0.629867621825693	0.707463703744083	NA	NA	NA	NA	NA
ENSG00000248235	damaging_missense	1e-04	0.989691385131984	0.989691385131984	0.989691385131984	-0.000516116576274709	0.0399461999569685	1	0	1
ENSG00000248235	damaging_missense	0.001	0.148889554049564	0.148889554049564	0.148889554049564	0.0177306711538339	0.0122834100010209	11	0	2
ENSG00000248235	damaging_missense	0.01	0.148889554049564	0.148889554049564	0.148889554049564	0.0177306711538339	0.0122834100010209	11	0	2
ENSG00000248235	pLoF	1e-04	0.0994136314164848	0.0994136314164848	0.0994136314164848	-0.0657946139281979	0.0399311124568742	1	0	1
ENSG00000248235	pLoF	0.001	0.972717994834404	0.972717994834404	0.972717994834404	-0.000615254753962353	0.0179901216486858	5	0	2
ENSG00000248235	pLoF	0.01	0.972717994834404	0.972717994834404	0.972717994834404	-0.000615254753962353	0.0179901216486858	5	0	2
ENSG00000248235	synonymous	1e-04	0.237260682512483	0.237260682512483	0.237260682512483	0.018045799004016	0.0152689632851199	7	0	7
ENSG00000248235	synonymous	0.001	0.537751745893686	0.537751745893686	0.537751745893686	-0.00489854044419476	0.00794938422004505	28	0	12
ENSG00000248235	synonymous	0.01	0.0506881519270941	0.364581980190186	0.0305350348103236	0.00279073146065047	0.00307800548143271	220	3	12
ENSG00000248235	pLoF;damaging_missense	1e-04	0.239935908908799	0.239935908908799	0.239935908908799	-0.0332682380083698	0.0283098522475101	2	0	2
ENSG00000248235	pLoF;damaging_missense	0.001	0.238862189402541	0.238862189402541	0.238862189402541	0.0121090232772454	0.0102807422465417	16	0	4
ENSG00000248235	pLoF;damaging_missense	0.01	0.238862189402541	0.238862189402541	0.238862189402541	0.0121090232772454	0.0102807422465417	16	0	4
ENSG00000248235	damaging_missense;pLoF;synonymous	1e-04	0.625192240244265	0.625192240244265	0.625192240244265	0.00660293541378261	0.0135166200308302	9	0	9
ENSG00000248235	damaging_missense;pLoF;synonymous	0.001	0.826468373613217	0.826468373613217	0.826468373613217	0.0014339138279303	0.00654058624106977	44	0	16
ENSG00000248235	damaging_missense;pLoF;synonymous	0.01	0.0657615013909468	0.226908485798743	0.0387661257856091	0.00358783349941312	0.00296917386244662	236	3	16
ENSG00000248235	Cauchy	NA	0.867674488163765	0.894003154392235	0.835607314452186	NA	NA	NA	NA	NA
ENSG00000241852	pLoF	1e-04	0.516727704529648	0.516727704529648	0.516727704529648	-0.0150107425581348	0.0231505149691501	3	0	3
ENSG00000241852	pLoF	0.001	0.202885278919341	0.202885278919341	0.202885278919341	0.0127238017355697	0.009992193558218	17	0	5
ENSG00000241852	pLoF	0.01	0.202885278919341	0.202885278919341	0.202885278919341	0.0127238017355697	0.009992193558218	17	0	5
ENSG00000241852	synonymous	1e-04	0.49936175619979	0.49936175619979	0.49936175619979	0.0103168847060246	0.0152730886649723	7	0	7
ENSG00000241852	synonymous	0.001	0.473200119943446	0.473200119943446	0.473200119943446	-0.00589325807813277	0.0082160965852027	26	0	11
ENSG00000241852	synonymous	0.01	0.45414158250633	0.316867852492861	0.677843333058521	-0.00419688664982383	0.00419304956260647	106	2	11
ENSG00000241852	pLoF;damaging_missense	1e-04	0.516727704529648	0.516727704529648	0.516727704529648	-0.0150107425581348	0.0231505149691501	3	0	3
ENSG00000241852	pLoF;damaging_missense	0.001	0.202885278919341	0.202885278919341	0.202885278919341	0.0127238017355697	0.009992193558218	17	0	5
ENSG00000241852	pLoF;damaging_missense	0.01	0.202885278919341	0.202885278919341	0.202885278919341	0.0127238017355697	0.009992193558218	17	0	5
ENSG00000241852	damaging_missense;pLoF;synonymous	1e-04	0.833718576824035	0.833718576824035	0.833718576824035	0.0026979700200266	0.012851467607222	10	0	10
ENSG00000241852	damaging_missense;pLoF;synonymous	0.001	0.8077885913726	0.8077885913726	0.8077885913726	0.00160630527715003	0.00660270504693361	43	0	16
ENSG00000241852	damaging_missense;pLoF;synonymous	0.01	0.794157424109819	0.641410578870645	0.794742533285464	-0.00182487096584197	0.00391832356652752	123	2	16
ENSG00000241852	Cauchy	NA	0.473087610643928	0.437958024682378	0.49358976702842	NA	NA	NA	NA	NA
ENSG00000158941	damaging_missense	1e-04	0.722880626904011	0.722880626904011	0.722880626904011	-0.0141557653767108	0.0399190766052835	1	0	1
ENSG00000158941	damaging_missense	0.001	0.722880626904011	0.722880626904011	0.722880626904011	-0.0141557653767108	0.0399190766052835	1	0	1
ENSG00000158941	damaging_missense	0.01	0.722880626904011	0.722880626904011	0.722880626904011	-0.0141557653767108	0.0399190766052835	1	0	1
ENSG00000158941	pLoF	1e-04	0.25894400637123	0.25894400637123	0.25894400637123	-0.0450944237106894	0.039945788883724	1	0	1
ENSG00000158941	pLoF	0.001	0.25894400637123	0.25894400637123	0.25894400637123	-0.0450944237106894	0.039945788883724	1	0	1
ENSG00000158941	pLoF	0.01	0.25894400637123	0.25894400637123	0.25894400637123	-0.0450944237106894	0.039945788883724	1	0	1
ENSG00000158941	synonymous	1e-04	0.539870279238479	0.539870279238479	0.539870279238479	-0.00495491442824187	0.00808293693714889	27	0	29
ENSG00000158941	synonymous	0.001	0.783612312850969	0.676545326727013	0.82535270065554	-0.00204315082935865	0.00489750534410015	85	1	40
ENSG00000158941	synonymous	0.01	0.0219411454435187	0.0124212752278752	0.107481422152576	-0.00755958710043977	0.00302390192940023	207	6	40
ENSG00000158941	pLoF;damaging_missense	1e-04	0.294234066899902	0.294234066899902	0.294234066899902	-0.0296734159215553	0.0282906146441366	2	0	2
ENSG00000158941	pLoF;damaging_missense	0.001	0.294234066899902	0.294234066899902	0.294234066899902	-0.0296734159215553	0.0282906146441366	2	0	2
ENSG00000158941	pLoF;damaging_missense	0.01	0.294234066899902	0.294234066899902	0.294234066899902	-0.0296734159215553	0.0282906146441366	2	0	2
ENSG00000158941	damaging_missense;pLoF;synonymous	1e-04	0.385489238503328	0.385489238503328	0.385489238503328	-0.0067956038589627	0.0078306005700384	29	0	31
ENSG00000158941	damaging_missense;pLoF;synonymous	0.001	0.68802965621349	0.567853817862986	0.783901933300896	-0.0027747868254484	0.00485769133218958	87	1	42
ENSG00000158941	damaging_missense;pLoF;synonymous	0.01	0.0170247450288443	0.00962386788411784	0.107882259245766	-0.00780400070085894	0.00301422312513878	209	6	42
ENSG00000158941	Cauchy	NA	0.131986514433874	0.0771585275410368	0.385678564028001	NA	NA	NA	NA	NA
ENSG00000147439	damaging_missense	1e-04	0.901457413946456	0.901457413946456	0.901457413946456	0.00286552475721977	0.0231425746373293	3	0	3
ENSG00000147439	damaging_missense	0.001	0.901457413946456	0.901457413946456	0.901457413946456	0.00286552475721977	0.0231425746373293	3	0	3
ENSG00000147439	damaging_missense	0.01	0.901457413946456	0.901457413946456	0.901457413946456	0.00286552475721977	0.0231425746373293	3	0	3
ENSG00000147439	pLoF	1e-04	0.118889344103523	0.118889344103523	0.118889344103523	-0.0441109571835816	0.0282861839158011	2	0	2
ENSG00000147439	pLoF	0.001	0.118889344103523	0.118889344103523	0.118889344103523	-0.0441109571835816	0.0282861839158011	2	0	2
ENSG00000147439	pLoF	0.01	0.118889344103523	0.118889344103523	0.118889344103523	-0.0441109571835816	0.0282861839158011	2	0	2
ENSG00000147439	synonymous	1e-04	0.970528379976826	0.970528379976826	0.970528379976826	0.000564576982122832	0.0152813044697543	7	0	7
ENSG00000147439	synonymous	0.001	0.359914120527145	0.821274751534596	0.262161042812213	-0.00176239765104082	0.00780147433819281	27	1	9
ENSG00000147439	synonymous	0.01	0.875789732705418	0.724551740894133	0.714034249966688	-0.00112989936096145	0.00320646091803341	188	5	9
ENSG00000147439	pLoF;damaging_missense	1e-04	0.373097324645188	0.373097324645188	0.373097324645188	-0.0160282251815735	0.0179953590309395	5	0	5
ENSG00000147439	pLoF;damaging_missense	0.001	0.373097324645188	0.373097324645188	0.373097324645188	-0.0160282251815735	0.0179953590309395	5	0	5
ENSG00000147439	pLoF;damaging_missense	0.01	0.373097324645188	0.373097324645188	0.373097324645188	-0.0160282251815735	0.0179953590309395	5	0	5
ENSG00000147439	damaging_missense;pLoF;synonymous	1e-04	0.584139071866799	0.584139071866799	0.584139071866799	-0.00644802018977527	0.0117804575557374	12	0	12
ENSG00000147439	damaging_missense;pLoF;synonymous	0.001	0.544231638675604	0.601243419198782	0.416469092586492	-0.00385354441540602	0.00737360644384719	31	1	14
ENSG00000147439	damaging_missense;pLoF;synonymous	0.01	0.816144698491745	0.628745561287238	0.776436694207225	-0.00153178411508606	0.00316816038135796	192	5	14
ENSG00000147439	Cauchy	NA	0.751426980973392	0.746776932094539	0.718409219493307	NA	NA	NA	NA	NA
ENSG00000179388	synonymous	1e-04	0.64540199045903	0.64540199045903	0.64540199045903	-0.00924044648938275	0.0200809796022554	4	0	4
ENSG00000179388	synonymous	0.001	0.749577775546953	0.749577775546953	0.749577775546953	0.00375924178072934	0.0117772152636425	12	0	5
ENSG00000179388	synonymous	0.01	0.749577775546953	0.749577775546953	0.749577775546953	0.00375924178072934	0.0117772152636425	12	0	5
ENSG00000179388	damaging_missense;pLoF;synonymous	1e-04	0.64540199045903	0.64540199045903	0.64540199045903	-0.00924044648938275	0.0200809796022554	4	0	4
ENSG00000179388	damaging_missense;pLoF;synonymous	0.001	0.749577775546953	0.749577775546953	0.749577775546953	0.00375924178072934	0.0117772152636425	12	0	5
ENSG00000179388	damaging_missense;pLoF;synonymous	0.01	0.749577775546953	0.749577775546953	0.749577775546953	0.00375924178072934	0.0117772152636425	12	0	5
ENSG00000179388	Cauchy	NA	0.720273649735236	0.720273649735236	0.720273649735236	NA	NA	NA	NA	NA
ENSG00000134020	damaging_missense	1e-04	0.868517465344691	0.868517465344691	0.868517465344691	0.00661060226443257	0.0399331037054834	1	0	1
ENSG00000134020	damaging_missense	0.001	0.868517465344691	0.868517465344691	0.868517465344691	0.00661060226443257	0.0399331037054834	1	0	1
ENSG00000134020	damaging_missense	0.01	0.628458963832353	0.531684487145892	0.582635253910788	0.00618299442485329	0.00988588375293001	18	1	1
ENSG00000134020	pLoF	1e-04	0.822067986992858	0.822067986992858	0.822067986992858	0.00897791864591437	0.0399220938303995	1	0	1
ENSG00000134020	pLoF	0.001	0.892961020826849	0.892961020826849	0.892961020826849	0.00221437786852158	0.0164566283961461	6	0	2
ENSG00000134020	pLoF	0.01	0.892961020826849	0.892961020826849	0.892961020826849	0.00221437786852158	0.0164566283961461	6	0	2
ENSG00000134020	synonymous	1e-04	0.476120781588359	0.476120781588359	0.476120781588359	0.0143041700992581	0.020074461101335	4	0	4
ENSG00000134020	synonymous	0.001	1	0.791435414027342	0.959114490977555	0.00230129312519145	0.00870228122036499	22	1	6
ENSG00000134020	synonymous	0.01	0.460927085749363	0.322277994184	0.517527211957684	0.00576050873789936	0.00581994490545888	53	2	6
